customer_id,visit_freq,avg_basket,last_coupon_days,reward_points
CUST_04784,7,114.82,47,882
CUST_04785,2,83.65,26,1441
CUST_04786,1,58.07,14,631
CUST_04787,19,21.17,51,1248
CUST_04788,4,37.16,33,569
CUST_04789,2,26.41,57,1278
CUST_04790,14,71.6,56,175
CUST_04791,2,46.56,22,565
CUST_04792,15,20.4,47,1169
CUST_04793,12,28.23,48,770
CUST_04794,5,68.03,23,1687
CUST_04795,7,80.0,14,1408
CUST_04796,10,78.21,34,261
CUST_04797,14,58.93,3,530
CUST_04798,14,33.68,43,1877
CUST_04799,5,5.0,36,1394
CUST_04800,18,47.43,16,1706
CUST_04801,14,39.95,30,890
CUST_04802,2,43.5,37,1927
CUST_04803,12,41.35,9,1220
CUST_04804,6,6.84,53,947
CUST_04805,4,53.94,49,584
CUST_04806,13,55.81,26,814
CUST_04807,4,57.06,41,1620
CUST_04808,14,63.66,5,1307
CUST_04809,16,55.1,55,301
CUST_04810,4,29.75,5,1155
CUST_04811,1,38.23,51,1143
CUST_04812,13,42.28,14,1751
CUST_04813,4,42.69,3,1159
CUST_04814,18,64.96,56,627
CUST_04815,6,56.09,47,572
CUST_04816,3,91.93,53,528
CUST_04817,13,95.16,55,33
CUST_04818,16,41.99,39,531
CUST_04819,5,5.0,6,1231
CUST_04820,4,70.92,50,1993
CUST_04821,8,26.49,57,1697
CUST_04822,19,19.96,48,1322
CUST_04823,14,30.04,52,1545
CUST_04824,7,28.83,44,1117
CUST_04825,14,55.31,46,1437
CUST_04826,6,5.0,25,370
CUST_04827,12,13.06,57,408
CUST_04828,16,48.58,30,1406
CUST_04829,17,55.57,1,1464
CUST_04830,13,56.04,27,1901
CUST_04831,14,20.32,41,1470
CUST_04832,7,15.54,12,1642
CUST_04833,14,27.33,17,616
CUST_04834,15,46.0,29,70
CUST_04835,12,77.14,54,1966
CUST_04836,17,5.0,10,83
CUST_04837,9,34.48,12,208
CUST_04838,15,6.68,50,258
CUST_04839,12,5.0,60,1262
CUST_04840,2,64.17,23,1325
CUST_04841,5,53.62,56,1255
CUST_04842,13,51.24,28,931
CUST_04843,8,63.03,55,281
CUST_04844,14,28.01,53,393
CUST_04845,15,29.18,4,417
CUST_04846,11,94.64,34,1229
CUST_04847,1,33.84,18,1287
CUST_04848,3,58.38,54,1334
CUST_04849,17,40.16,12,858
CUST_04850,19,5.0,4,1929
CUST_04851,14,5.0,43,1720
CUST_04852,8,25.53,13,625
CUST_04853,13,66.4,37,1102
CUST_04854,3,59.71,21,1892
CUST_04855,5,62.85,8,1365
CUST_04856,9,15.32,48,1836
CUST_04857,6,80.4,39,561
CUST_04858,2,15.88,25,831
CUST_04859,13,45.32,44,1118
CUST_04860,5,39.74,60,1793
CUST_04861,8,35.65,4,940
CUST_04862,1,73.46,28,1374
CUST_04863,12,22.37,53,61
CUST_04864,11,6.26,21,1165
CUST_04865,7,40.5,48,1865
CUST_04866,15,30.0,2,733
CUST_04867,11,124.43,27,1891
CUST_04868,16,56.91,37,1134
CUST_04869,3,29.77,13,1639
CUST_04870,14,13.6,46,1550
CUST_04871,3,5.0,13,781
CUST_04872,1,14.37,42,1694
CUST_04873,15,42.87,10,1180
CUST_04874,1,75.68,8,538
CUST_04875,17,68.04,37,596
CUST_04876,2,45.73,46,8
CUST_04877,6,31.92,43,275
CUST_04878,8,46.72,60,226
CUST_04879,16,27.03,5,185
CUST_04880,19,82.96,0,590
CUST_04881,1,35.27,24,1239
CUST_04882,3,37.84,15,432
CUST_04883,3,5.0,51,568
CUST_04884,5,35.11,14,655
CUST_04885,12,60.91,33,355
CUST_04886,12,13.31,16,842
CUST_04887,13,21.23,2,391
CUST_04888,9,59.82,2,578
CUST_04889,7,5.0,36,1298
CUST_04890,4,66.45,16,1517
CUST_04891,19,26.7,54,1640
CUST_04892,19,30.29,60,1474
CUST_04893,6,11.9,48,419
CUST_04894,13,49.45,51,1723
CUST_04895,11,101.5,37,163
CUST_04896,13,59.54,0,778
CUST_04897,13,18.39,6,1586
CUST_04898,15,68.39,25,637
CUST_04899,13,32.08,46,1615
CUST_04900,11,74.36,38,1206
CUST_04901,19,60.17,18,1333
CUST_04902,8,5.0,51,16
CUST_04903,8,14.9,53,445
CUST_04904,10,63.61,29,169
CUST_04905,16,43.79,42,1303
CUST_04906,19,14.41,54,1936
CUST_04907,11,24.16,13,1839
CUST_04908,13,5.0,12,339
CUST_04909,9,37.79,19,725
CUST_04910,19,95.27,25,1733
CUST_04911,16,60.12,26,1542
CUST_04912,7,94.76,24,1933
CUST_04913,19,62.06,8,1034
CUST_04914,12,65.69,40,1547
CUST_04915,15,89.35,47,1645
CUST_04916,14,49.43,11,132
CUST_04917,11,35.32,9,900
CUST_04918,10,65.82,5,639
CUST_04919,11,76.35,49,1171
CUST_04920,6,28.0,33,1589
CUST_04921,2,21.96,58,822
CUST_04922,11,43.47,51,953
CUST_04923,19,60.79,40,78
CUST_04924,6,59.95,18,345
CUST_04925,14,5.0,5,608
CUST_04926,6,87.79,1,1272
CUST_04927,17,23.97,14,638
CUST_04928,10,33.37,16,1565
CUST_04929,1,17.43,15,1047
CUST_04930,3,107.46,27,1494
CUST_04931,8,46.05,20,1224
CUST_04932,8,18.73,7,130
CUST_04933,15,61.6,9,1657
CUST_04934,7,59.23,9,355
CUST_04935,11,35.31,49,943
CUST_04936,7,61.02,9,1862
CUST_04937,4,19.37,8,149
CUST_04938,12,27.68,27,1549
CUST_04939,6,5.0,23,1327
CUST_04940,14,6.9,18,1564
CUST_04941,12,85.19,32,49
CUST_04942,11,81.04,3,463
CUST_04943,19,41.64,55,1263
CUST_04944,5,81.57,2,1505
CUST_04945,14,36.0,41,1929
CUST_04946,16,33.91,11,454
CUST_04947,13,41.41,17,1306
CUST_04948,4,36.88,22,334
CUST_04949,11,34.62,19,1375
CUST_04950,17,68.58,5,667
CUST_04951,7,43.75,52,1672
CUST_04952,14,57.81,33,326
CUST_04953,11,65.78,41,1015
CUST_04954,9,49.7,1,335
CUST_04955,13,15.74,29,665
CUST_04956,18,6.18,8,994
CUST_04957,11,43.72,26,80
CUST_04958,15,35.72,41,86
CUST_04959,19,42.18,33,1799
CUST_04960,1,39.6,39,257
CUST_04961,4,104.59,23,990
CUST_04962,14,6.74,48,184
CUST_04963,14,5.0,16,1715
CUST_04964,3,48.31,28,697
CUST_04965,17,30.59,35,122
CUST_04966,3,47.9,49,1912
CUST_04967,16,54.6,11,1119
CUST_04968,14,72.1,30,604
CUST_04969,13,5.0,48,514
CUST_04970,15,26.08,8,903
CUST_04971,14,50.72,60,1466
CUST_04972,19,59.26,18,1537
CUST_04973,6,94.84,45,1981
CUST_04974,10,63.89,45,1394
CUST_04975,15,38.58,16,304
CUST_04976,6,17.74,1,1380
CUST_04977,10,25.89,39,1171
CUST_04978,7,25.18,4,1308
CUST_04979,17,56.38,58,656
CUST_04980,18,46.42,38,1865
CUST_04981,17,6.91,53,1896
CUST_04982,9,29.1,60,1941
CUST_04983,10,61.94,47,261
CUST_04984,10,48.79,15,1597
CUST_04985,7,54.22,16,490
CUST_04986,16,49.57,53,737
CUST_04987,18,80.66,26,1054
CUST_04988,6,45.9,6,701
CUST_04989,1,30.35,51,886
CUST_04990,1,17.11,7,1291
CUST_04991,12,46.24,7,11
CUST_04992,2,5.0,22,1214
CUST_04993,4,35.39,31,1423
CUST_04994,17,34.85,42,1560
CUST_04995,4,5.89,46,1941
CUST_04996,11,16.79,17,90
CUST_04997,4,60.24,37,599
CUST_04998,1,45.77,53,1867
CUST_04999,7,42.54,11,1524
CUST_05000,18,47.66,14,1809
